Season,Game Type,Week,Date,Team,Site,Opponent,Result,Team Pts,Opp Pts,OT
1990,Regular Season,13,12/2/90,Cardinals,Home,Colts,W,20,17,0
1990,Regular Season,13,12/2/90,Colts,Away,Cardinals,L,17,20,0
1990,Regular Season,12,11/26/90,Titans,Home,Bills,W,27,24,0
1990,Regular Season,12,11/26/90,Bills,Away,Titans,L,24,27,0
1990,Regular Season,12,11/25/90,Rams,Away,49ers,W,28,17,0
1990,Regular Season,12,11/25/90,49ers,Home,Rams,L,17,28,0
1990,Regular Season,12,11/25/90,Seahawks,Away,Chargers,W,13,10,1
1990,Regular Season,12,11/25/90,Chargers,Home,Seahawks,L,10,13,1
1990,Regular Season,12,11/25/90,Eagles,Home,Giants,W,31,13,0
1990,Regular Season,12,11/25/90,Giants,Away,Eagles,L,13,31,0
1990,Regular Season,12,11/25/90,Chiefs,Away,Raiders,W,27,24,0
1990,Regular Season,12,11/25/90,Raiders,Home,Chiefs,L,24,27,0
1990,Regular Season,12,11/25/90,Steelers,Away,Jets,W,24,7,0
1990,Regular Season,12,11/25/90,Jets,Home,Steelers,L,7,24,0
1990,Regular Season,12,11/25/90,Saints,Home,Falcons,W,10,7,0
1990,Regular Season,12,11/25/90,Falcons,Away,Saints,L,7,10,0
1990,Regular Season,12,11/25/90,Vikings,Home,Bears,W,41,13,0
1990,Regular Season,12,11/25/90,Bears,Away,Vikings,L,13,41,0
1990,Regular Season,12,11/25/90,Packers,Home,Buccaneers,W,20,10,0
1990,Regular Season,12,11/25/90,Buccaneers,Away,Packers,L,10,20,0
1990,Regular Season,12,11/25/90,Dolphins,Away,Browns,W,30,13,0
1990,Regular Season,12,11/25/90,Browns,Home,Dolphins,L,13,30,0
1990,Regular Season,12,11/25/90,Colts,Away,Bengals,W,34,20,0
1990,Regular Season,12,11/25/90,Bengals,Home,Colts,L,20,34,0
1990,Regular Season,12,11/25/90,Cardinals,Home,Patriots,W,34,14,0
1990,Regular Season,12,11/25/90,Patriots,Away,Cardinals,L,14,34,0
1990,Regular Season,12,11/22/90,Lions,Home,Broncos,W,40,27,0
1990,Regular Season,12,11/22/90,Broncos,Away,Lions,L,27,40,0
1990,Regular Season,12,11/22/90,Cowboys,Home,Washington,W,27,17,0
1990,Regular Season,12,11/22/90,Washington,Away,Cowboys,L,17,27,0
1990,Regular Season,11,11/19/90,Raiders,Away,Dolphins,W,13,10,0
1990,Regular Season,11,11/19/90,Dolphins,Home,Raiders,L,10,13,0
1990,Regular Season,11,11/18/90,Washington,Home,Saints,W,31,17,0
1990,Regular Season,11,11/18/90,Saints,Away,Washington,L,17,31,0
1990,Regular Season,11,11/18/90,Cowboys,Away,Rams,W,24,21,0
1990,Regular Season,11,11/18/90,Rams,Home,Cowboys,L,21,24,0
1990,Regular Season,11,11/18/90,Vikings,Away,Seahawks,W,24,21,0
1990,Regular Season,11,11/18/90,Seahawks,Home,Vikings,L,21,24,0
1990,Regular Season,11,11/18/90,49ers,Home,Buccaneers,W,31,7,0
1990,Regular Season,11,11/18/90,Buccaneers,Away,49ers,L,7,31,0
1990,Regular Season,11,11/18/90,Giants,Home,Lions,W,20,0,0
1990,Regular Season,11,11/18/90,Lions,Away,Giants,L,0,20,0
1990,Regular Season,11,11/18/90,Chiefs,Home,Chargers,W,27,10,0
1990,Regular Season,11,11/18/90,Chargers,Away,Chiefs,L,10,27,0
1990,Regular Season,11,11/18/90,Colts,Home,Jets,W,17,14,0
1990,Regular Season,11,11/18/90,Jets,Away,Colts,L,14,17,0
1990,Regular Season,11,11/18/90,Bears,Away,Broncos,W,16,13,1
1990,Regular Season,11,11/18/90,Broncos,Home,Bears,L,13,16,1
1990,Regular Season,11,11/18/90,Titans,Away,Browns,W,35,23,0
1990,Regular Season,11,11/18/90,Browns,Home,Titans,L,23,35,0
1990,Regular Season,11,11/18/90,Bengals,Home,Steelers,W,27,3,0
1990,Regular Season,11,11/18/90,Steelers,Away,Bengals,L,3,27,0
1990,Regular Season,11,11/18/90,Bills,Home,Patriots,W,14,0,0
1990,Regular Season,11,11/18/90,Patriots,Away,Bills,L,0,14,0
1990,Regular Season,11,11/18/90,Eagles,Away,Falcons,W,24,23,0
1990,Regular Season,11,11/18/90,Falcons,Home,Eagles,L,23,24,0
1990,Regular Season,11,11/18/90,Packers,Away,Cardinals,W,24,21,0
1990,Regular Season,11,11/18/90,Cardinals,Home,Packers,L,21,24,0
1990,Regular Season,10,11/12/90,Eagles,Home,Washington,W,28,14,0
1990,Regular Season,10,11/12/90,Washington,Away,Eagles,L,14,28,0
1990,Regular Season,10,11/11/90,Giants,Away,Rams,W,31,7,0
1990,Regular Season,10,11/11/90,Rams,Home,Giants,L,7,31,0
1990,Regular Season,10,11/11/90,Chargers,Home,Broncos,W,19,7,0
1990,Regular Season,10,11/11/90,Broncos,Away,Chargers,L,7,19,0
1990,Regular Season,10,11/11/90,Packers,Away,Raiders,W,29,16,0
1990,Regular Season,10,11/11/90,Raiders,Home,Packers,L,16,29,0
1990,Regular Season,10,11/11/90,Dolphins,Away,Jets,W,17,3,0
1990,Regular Season,10,11/11/90,Jets,Home,Dolphins,L,3,17,0
1990,Regular Season,10,11/11/90,Saints,Home,Buccaneers,W,35,7,0
1990,Regular Season,10,11/11/90,Buccaneers,Away,Saints,L,7,35,0
1990,Regular Season,10,11/11/90,Colts,Away,Patriots,W,13,10,0
1990,Regular Season,10,11/11/90,Patriots,Home,Colts,L,10,13,0
1990,Regular Season,10,11/11/90,Seahawks,Away,Chiefs,W,17,16,0
1990,Regular Season,10,11/11/90,Chiefs,Home,Seahawks,L,16,17,0
1990,Regular Season,10,11/11/90,Vikings,Away,Lions,W,17,7,0
1990,Regular Season,10,11/11/90,Lions,Home,Vikings,L,7,17,0
1990,Regular Season,10,11/11/90,49ers,Away,Cowboys,W,24,6,0
1990,Regular Season,10,11/11/90,Cowboys,Home,49ers,L,6,24,0
1990,Regular Season,10,11/11/90,Bears,Home,Falcons,W,30,24,0
1990,Regular Season,10,11/11/90,Falcons,Away,Bears,L,24,30,0
1990,Regular Season,10,11/11/90,Bills,Home,Cardinals,W,45,14,0
1990,Regular Season,10,11/11/90,Cardinals,Away,Bills,L,14,45,0
1990,Regular Season,9,11/5/90,Giants,Away,Colts,W,24,7,0
1990,Regular Season,9,11/5/90,Colts,Home,Giants,L,7,24,0
1990,Regular Season,9,11/4/90,Bears,Away,Buccaneers,W,26,6,0
1990,Regular Season,9,11/4/90,Buccaneers,Home,Bears,L,6,26,0
1990,Regular Season,9,11/4/90,Rams,Home,Titans,W,17,13,0
1990,Regular Season,9,11/4/90,Titans,Away,Rams,L,13,17,0
1990,Regular Season,9,11/4/90,Chargers,Away,Seahawks,W,31,14,0
1990,Regular Season,9,11/4/90,Seahawks,Home,Chargers,L,14,31,0
1990,Regular Season,9,11/4/90,Steelers,Home,Falcons,W,21,9,0
1990,Regular Season,9,11/4/90,Falcons,Away,Steelers,L,9,21,0
1990,Regular Season,9,11/4/90,Eagles,Home,Patriots,W,48,20,0
1990,Regular Season,9,11/4/90,Patriots,Away,Eagles,L,20,48,0
1990,Regular Season,9,11/4/90,Jets,Home,Cowboys,W,24,9,0
1990,Regular Season,9,11/4/90,Cowboys,Away,Jets,L,9,24,0
1990,Regular Season,9,11/4/90,Vikings,Home,Broncos,W,27,22,0
1990,Regular Season,9,11/4/90,Broncos,Away,Vikings,L,22,27,0
1990,Regular Season,9,11/4/90,Dolphins,Home,Cardinals,W,23,3,0
1990,Regular Season,9,11/4/90,Cardinals,Away,Dolphins,L,3,23,0
1990,Regular Season,9,11/4/90,Chiefs,Home,Raiders,W,9,7,0
1990,Regular Season,9,11/4/90,Raiders,Away,Chiefs,L,7,9,0
1990,Regular Season,9,11/4/90,49ers,Away,Packers,W,24,20,0
1990,Regular Season,9,11/4/90,Packers,Home,49ers,L,20,24,0
1990,Regular Season,9,11/4/90,Washington,Away,Lions,W,41,38,1
1990,Regular Season,9,11/4/90,Lions,Home,Washington,L,38,41,1
1990,Regular Season,9,11/4/90,Bills,Away,Browns,W,42,0,0
1990,Regular Season,9,11/4/90,Browns,Home,Bills,L,0,42,0
1990,Regular Season,9,11/4/90,Saints,Away,Bengals,W,21,7,0
1990,Regular Season,9,11/4/90,Bengals,Home,Saints,L,7,21,0
1990,Regular Season,8,10/29/90,Steelers,Home,Rams,W,41,10,0
1990,Regular Season,8,10/29/90,Rams,Away,Steelers,L,10,41,0
1990,Regular Season,8,10/28/90,Jets,Away,Titans,W,17,12,0
1990,Regular Season,8,10/28/90,Titans,Home,Jets,L,12,17,0
1990,Regular Season,8,10/28/90,49ers,Home,Browns,W,20,17,0
1990,Regular Season,8,10/28/90,Browns,Away,49ers,L,17,20,0
1990,Regular Season,8,10/28/90,Chargers,Home,Buccaneers,W,41,10,0
1990,Regular Season,8,10/28/90,Buccaneers,Away,Chargers,L,10,41,0
1990,Regular Season,8,10/28/90,Giants,Home,Washington,W,21,10,0
1990,Regular Season,8,10/28/90,Washington,Away,Giants,L,10,21,0
1990,Regular Season,8,10/28/90,Lions,Away,Saints,W,27,10,0
1990,Regular Season,8,10/28/90,Saints,Home,Lions,L,10,27,0
1990,Regular Season,8,10/28/90,Bills,Away,Patriots,W,27,10,0
1990,Regular Season,8,10/28/90,Patriots,Home,Bills,L,10,27,0
1990,Regular Season,8,10/28/90,Dolphins,Away,Colts,W,27,7,0
1990,Regular Season,8,10/28/90,Colts,Home,Dolphins,L,7,27,0
1990,Regular Season,8,10/28/90,Packers,Home,Vikings,W,24,10,0
1990,Regular Season,8,10/28/90,Vikings,Away,Packers,L,10,24,0
1990,Regular Season,8,10/28/90,Eagles,Away,Cowboys,W,21,20,0
1990,Regular Season,8,10/28/90,Cowboys,Home,Eagles,L,20,21,0
1990,Regular Season,8,10/28/90,Falcons,Home,Bengals,W,38,17,0
1990,Regular Season,8,10/28/90,Bengals,Away,Falcons,L,17,38,0
1990,Regular Season,8,10/28/90,Bears,Away,Cardinals,W,31,21,0
1990,Regular Season,8,10/28/90,Cardinals,Home,Bears,L,21,31,0
1990,Regular Season,7,10/22/90,Bengals,Away,Browns,W,34,13,0
1990,Regular Season,7,10/22/90,Browns,Home,Bengals,L,13,34,0
1990,Regular Season,7,10/21/90,Washington,Home,Eagles,W,13,7,0
1990,Regular Season,7,10/21/90,Eagles,Away,Washington,L,7,13,0
1990,Regular Season,7,10/21/90,Titans,Home,Saints,W,23,10,0
1990,Regular Season,7,10/21/90,Saints,Away,Titans,L,10,23,0
1990,Regular Season,7,10/21/90,Cowboys,Away,Buccaneers,W,17,13,0
1990,Regular Season,7,10/21/90,Buccaneers,Home,Cowboys,L,13,17,0
1990,Regular Season,7,10/21/90,Rams,Home,Falcons,W,44,24,0
1990,Regular Season,7,10/21/90,Falcons,Away,Rams,L,24,44,0
1990,Regular Season,7,10/21/90,Seahawks,Home,Chiefs,W,19,7,0
1990,Regular Season,7,10/21/90,Chiefs,Away,Seahawks,L,7,19,0
1990,Regular Season,7,10/21/90,49ers,Home,Steelers,W,27,7,0
1990,Regular Season,7,10/21/90,Steelers,Away,49ers,L,7,27,0
1990,Regular Season,7,10/21/90,Raiders,Away,Chargers,W,24,9,0
1990,Regular Season,7,10/21/90,Chargers,Home,Raiders,L,9,24,0
1990,Regular Season,7,10/21/90,Giants,Home,Cardinals,W,20,19,0
1990,Regular Season,7,10/21/90,Cardinals,Away,Giants,L,19,20,0
1990,Regular Season,7,10/21/90,Broncos,Away,Colts,W,27,17,0
1990,Regular Season,7,10/21/90,Colts,Home,Broncos,L,17,27,0
1990,Regular Season,7,10/21/90,Bills,Home,Jets,W,30,27,0
1990,Regular Season,7,10/21/90,Jets,Away,Bills,L,27,30,0
1990,Regular Season,7,10/18/90,Dolphins,Home,Patriots,W,17,10,0
1990,Regular Season,7,10/18/90,Patriots,Away,Dolphins,L,10,17,0
1990,Regular Season,6,10/15/90,Eagles,Home,Vikings,W,32,24,0
1990,Regular Season,6,10/15/90,Vikings,Away,Eagles,L,24,32,0
1990,Regular Season,6,10/14/90,Giants,Away,Washington,W,24,20,0
1990,Regular Season,6,10/14/90,Washington,Home,Giants,L,20,24,0
1990,Regular Season,6,10/14/90,Titans,Home,Bengals,W,48,17,0
1990,Regular Season,6,10/14/90,Bengals,Away,Titans,L,17,48,0
1990,Regular Season,6,10/14/90,Buccaneers,Home,Packers,W,26,14,0
1990,Regular Season,6,10/14/90,Packers,Away,Buccaneers,L,14,26,0
1990,Regular Season,6,10/14/90,Raiders,Home,Seahawks,W,24,17,0
1990,Regular Season,6,10/14/90,Seahawks,Away,Raiders,L,17,24,0
1990,Regular Season,6,10/14/90,Chargers,Away,Jets,W,39,3,0
1990,Regular Season,6,10/14/90,Jets,Home,Chargers,L,3,39,0
1990,Regular Season,6,10/14/90,Saints,Home,Browns,W,25,20,0
1990,Regular Season,6,10/14/90,Browns,Away,Saints,L,20,25,0
1990,Regular Season,6,10/14/90,Chiefs,Home,Lions,W,43,24,0
1990,Regular Season,6,10/14/90,Lions,Away,Chiefs,L,24,43,0
1990,Regular Season,6,10/14/90,Steelers,Away,Broncos,W,34,17,0
1990,Regular Season,6,10/14/90,Broncos,Home,Steelers,L,17,34,0
1990,Regular Season,6,10/14/90,Bears,Home,Rams,W,38,9,0
1990,Regular Season,6,10/14/90,Rams,Away,Bears,L,9,38,0
1990,Regular Season,6,10/14/90,49ers,Away,Falcons,W,45,35,0
1990,Regular Season,6,10/14/90,Falcons,Home,49ers,L,35,45,0
1990,Regular Season,6,10/14/90,Cardinals,Home,Cowboys,W,20,3,0
1990,Regular Season,6,10/14/90,Cowboys,Away,Cardinals,L,3,20,0
1990,Regular Season,5,10/8/90,Browns,Away,Broncos,W,30,29,0
1990,Regular Season,5,10/8/90,Broncos,Home,Browns,L,29,30,0
1990,Regular Season,5,10/7/90,49ers,Away,Titans,W,24,21,0
1990,Regular Season,5,10/7/90,Titans,Home,49ers,L,21,24,0
1990,Regular Season,5,10/7/90,Bengals,Away,Rams,W,34,31,1
1990,Regular Season,5,10/7/90,Rams,Home,Bengals,L,31,34,1
1990,Regular Season,5,10/7/90,Steelers,Home,Chargers,W,36,14,0
1990,Regular Season,5,10/7/90,Chargers,Away,Steelers,L,14,36,0
1990,Regular Season,5,10/7/90,Seahawks,Away,Patriots,W,33,20,0
1990,Regular Season,5,10/7/90,Patriots,Home,Seahawks,L,20,33,0
1990,Regular Season,5,10/7/90,Lions,Away,Vikings,W,34,27,0
1990,Regular Season,5,10/7/90,Vikings,Home,Lions,L,27,34,0
1990,Regular Season,5,10/7/90,Dolphins,Home,Jets,W,20,16,0
1990,Regular Season,5,10/7/90,Jets,Away,Dolphins,L,16,20,0
1990,Regular Season,5,10/7/90,Colts,Home,Chiefs,W,23,19,0
1990,Regular Season,5,10/7/90,Chiefs,Away,Colts,L,19,23,0
1990,Regular Season,5,10/7/90,Cowboys,Home,Buccaneers,W,14,10,0
1990,Regular Season,5,10/7/90,Buccaneers,Away,Cowboys,L,10,14,0
1990,Regular Season,5,10/7/90,Bears,Home,Packers,W,27,13,0
1990,Regular Season,5,10/7/90,Packers,Away,Bears,L,13,27,0
1990,Regular Season,5,10/7/90,Bills,Home,Raiders,W,38,24,0
1990,Regular Season,5,10/7/90,Raiders,Away,Bills,L,24,38,0
1990,Regular Season,5,10/7/90,Falcons,Home,Saints,W,28,27,0
1990,Regular Season,5,10/7/90,Saints,Away,Falcons,L,27,28,0
1990,Regular Season,4,10/1/90,Seahawks,Home,Bengals,W,31,16,0
1990,Regular Season,4,10/1/90,Bengals,Away,Seahawks,L,16,31,0
1990,Regular Season,4,9/30/90,Titans,Away,Chargers,W,17,7,0
1990,Regular Season,4,9/30/90,Chargers,Home,Titans,L,7,17,0
1990,Regular Season,4,9/30/90,Dolphins,Away,Steelers,W,28,6,0
1990,Regular Season,4,9/30/90,Steelers,Home,Dolphins,L,6,28,0
1990,Regular Season,4,9/30/90,Colts,Away,Eagles,W,24,23,0
1990,Regular Season,4,9/30/90,Eagles,Home,Colts,L,23,24,0
1990,Regular Season,4,9/30/90,Raiders,Home,Bears,W,24,10,0
1990,Regular Season,4,9/30/90,Bears,Away,Raiders,L,10,24,0
1990,Regular Season,4,9/30/90,Giants,Home,Cowboys,W,31,17,0
1990,Regular Season,4,9/30/90,Cowboys,Away,Giants,L,17,31,0
1990,Regular Season,4,9/30/90,Jets,Away,Patriots,W,37,13,0
1990,Regular Season,4,9/30/90,Patriots,Home,Jets,L,13,37,0
1990,Regular Season,4,9/30/90,Buccaneers,Away,Vikings,W,23,20,1
1990,Regular Season,4,9/30/90,Vikings,Home,Buccaneers,L,20,23,1
1990,Regular Season,4,9/30/90,Chiefs,Home,Browns,W,34,0,0
1990,Regular Season,4,9/30/90,Browns,Away,Chiefs,L,0,34,0
1990,Regular Season,4,9/30/90,Packers,Away,Lions,W,24,21,0
1990,Regular Season,4,9/30/90,Lions,Home,Packers,L,21,24,0
1990,Regular Season,4,9/30/90,Bills,Home,Broncos,W,29,28,0
1990,Regular Season,4,9/30/90,Broncos,Away,Bills,L,28,29,0
1990,Regular Season,4,9/30/90,Washington,Away,Cardinals,W,38,10,0
1990,Regular Season,4,9/30/90,Cardinals,Home,Washington,L,10,38,0
1990,Regular Season,3,9/24/90,Bills,Away,Jets,W,30,7,0
1990,Regular Season,3,9/24/90,Jets,Home,Bills,L,7,30,0
1990,Regular Season,3,9/23/90,Washington,Home,Cowboys,W,19,15,0
1990,Regular Season,3,9/23/90,Cowboys,Away,Washington,L,15,19,0
1990,Regular Season,3,9/23/90,Titans,Home,Colts,W,24,10,0
1990,Regular Season,3,9/23/90,Colts,Away,Titans,L,10,24,0
1990,Regular Season,3,9/23/90,Buccaneers,Home,Lions,W,23,20,0
1990,Regular Season,3,9/23/90,Lions,Away,Buccaneers,L,20,23,0
1990,Regular Season,3,9/23/90,Eagles,Away,Rams,W,27,21,0
1990,Regular Season,3,9/23/90,Rams,Home,Eagles,L,21,27,0
1990,Regular Season,3,9/23/90,49ers,Home,Falcons,W,19,13,0
1990,Regular Season,3,9/23/90,Falcons,Away,49ers,L,13,19,0
1990,Regular Season,3,9/23/90,Raiders,Home,Steelers,W,20,3,0
1990,Regular Season,3,9/23/90,Steelers,Away,Raiders,L,3,20,0
1990,Regular Season,3,9/23/90,Giants,Home,Dolphins,W,20,3,0
1990,Regular Season,3,9/23/90,Dolphins,Away,Giants,L,3,20,0
1990,Regular Season,3,9/23/90,Saints,Home,Cardinals,W,28,7,0
1990,Regular Season,3,9/23/90,Cardinals,Away,Saints,L,7,28,0
1990,Regular Season,3,9/23/90,Chiefs,Away,Packers,W,17,3,0
1990,Regular Season,3,9/23/90,Packers,Home,Chiefs,L,3,17,0
1990,Regular Season,3,9/23/90,Broncos,Home,Seahawks,W,34,31,1
1990,Regular Season,3,9/23/90,Seahawks,Away,Broncos,L,31,34,1
1990,Regular Season,3,9/23/90,Chargers,Away,Browns,W,24,14,0
1990,Regular Season,3,9/23/90,Browns,Home,Chargers,L,14,24,0
1990,Regular Season,3,9/23/90,Bengals,Home,Patriots,W,41,7,0
1990,Regular Season,3,9/23/90,Patriots,Away,Bengals,L,7,41,0
1990,Regular Season,3,9/23/90,Bears,Home,Vikings,W,19,16,0
1990,Regular Season,3,9/23/90,Vikings,Away,Bears,L,16,19,0
1990,Regular Season,2,9/17/90,Broncos,Home,Chiefs,W,24,23,0
1990,Regular Season,2,9/17/90,Chiefs,Away,Broncos,L,23,24,0
1990,Regular Season,2,9/16/90,Rams,Away,Buccaneers,W,35,14,0
1990,Regular Season,2,9/16/90,Buccaneers,Home,Rams,L,14,35,0
1990,Regular Season,2,9/16/90,Raiders,Away,Seahawks,W,17,13,0
1990,Regular Season,2,9/16/90,Seahawks,Home,Raiders,L,13,17,0
1990,Regular Season,2,9/16/90,49ers,Home,Washington,W,26,13,0
1990,Regular Season,2,9/16/90,Washington,Away,49ers,L,13,26,0
1990,Regular Season,2,9/16/90,Bengals,Away,Chargers,W,21,16,0
1990,Regular Season,2,9/16/90,Chargers,Home,Bengals,L,16,21,0
1990,Regular Season,2,9/16/90,Steelers,Home,Titans,W,20,9,0
1990,Regular Season,2,9/16/90,Titans,Away,Steelers,L,9,20,0
1990,Regular Season,2,9/16/90,Cardinals,Away,Eagles,W,23,21,0
1990,Regular Season,2,9/16/90,Eagles,Home,Cardinals,L,21,23,0
1990,Regular Season,2,9/16/90,Jets,Home,Browns,W,24,21,0
1990,Regular Season,2,9/16/90,Browns,Away,Jets,L,21,24,0
1990,Regular Season,2,9/16/90,Vikings,Home,Saints,W,32,3,0
1990,Regular Season,2,9/16/90,Saints,Away,Vikings,L,3,32,0
1990,Regular Season,2,9/16/90,Dolphins,Home,Bills,W,30,7,0
1990,Regular Season,2,9/16/90,Bills,Away,Dolphins,L,7,30,0
1990,Regular Season,2,9/16/90,Patriots,Away,Colts,W,16,14,0
1990,Regular Season,2,9/16/90,Colts,Home,Patriots,L,14,16,0
1990,Regular Season,2,9/16/90,Bears,Away,Packers,W,31,13,0
1990,Regular Season,2,9/16/90,Packers,Home,Bears,L,13,31,0
1990,Regular Season,2,9/16/90,Lions,Home,Falcons,W,21,14,0
1990,Regular Season,2,9/16/90,Falcons,Away,Lions,L,14,21,0
1990,Regular Season,2,9/16/90,Giants,Away,Cowboys,W,28,7,0
1990,Regular Season,2,9/16/90,Cowboys,Home,Giants,L,7,28,0
1990,Regular Season,1,9/10/90,49ers,Away,Saints,W,13,12,0
1990,Regular Season,1,9/10/90,Saints,Home,49ers,L,12,13,0
1990,Regular Season,1,9/9/90,Washington,Home,Cardinals,W,31,0,0
1990,Regular Season,1,9/9/90,Cardinals,Away,Washington,L,0,31,0
1990,Regular Season,1,9/9/90,Raiders,Home,Broncos,W,14,9,0
1990,Regular Season,1,9/9/90,Broncos,Away,Raiders,L,9,14,0
1990,Regular Season,1,9/9/90,Giants,Home,Eagles,W,27,20,0
1990,Regular Season,1,9/9/90,Eagles,Away,Giants,L,20,27,0
1990,Regular Season,1,9/9/90,Dolphins,Away,Patriots,W,27,24,0
1990,Regular Season,1,9/9/90,Patriots,Home,Dolphins,L,24,27,0
1990,Regular Season,1,9/9/90,Chiefs,Home,Vikings,W,24,21,0
1990,Regular Season,1,9/9/90,Vikings,Away,Chiefs,L,21,24,0
1990,Regular Season,1,9/9/90,Packers,Home,Rams,W,36,24,0
1990,Regular Season,1,9/9/90,Rams,Away,Packers,L,24,36,0
1990,Regular Season,1,9/9/90,Buccaneers,Away,Lions,W,38,21,0
1990,Regular Season,1,9/9/90,Lions,Home,Buccaneers,L,21,38,0
1990,Regular Season,1,9/9/90,Cowboys,Home,Chargers,W,17,14,0
1990,Regular Season,1,9/9/90,Chargers,Away,Cowboys,L,14,17,0
1990,Regular Season,1,9/9/90,Browns,Home,Steelers,W,13,3,0
1990,Regular Season,1,9/9/90,Steelers,Away,Browns,L,3,13,0
1990,Regular Season,1,9/9/90,Bengals,Home,Jets,W,25,20,0
1990,Regular Season,1,9/9/90,Jets,Away,Bengals,L,20,25,0
1990,Regular Season,1,9/9/90,Bears,Home,Seahawks,W,17,0,0
1990,Regular Season,1,9/9/90,Seahawks,Away,Bears,L,0,17,0
1990,Regular Season,1,9/9/90,Bills,Home,Colts,W,26,10,0
1990,Regular Season,1,9/9/90,Colts,Away,Bills,L,10,26,0
1990,Regular Season,1,9/9/90,Falcons,Home,Titans,W,47,27,0
1990,Regular Season,1,9/9/90,Titans,Away,Falcons,L,27,47,0
1989,Super Bowl,N/A,1/28/90,49ers,Neutral,Broncos,W,55,10,0
1989,Super Bowl,N/A,1/28/90,Broncos,Neutral,49ers,L,10,55,0
1989,Conf Champ,N/A,1/14/90,49ers,Home,Rams,W,30,3,0
1989,Conf Champ,N/A,1/14/90,Rams,Away,49ers,L,3,30,0
1989,Conf Champ,N/A,1/14/90,Broncos,Home,Browns,W,37,21,0
1989,Conf Champ,N/A,1/14/90,Browns,Away,Broncos,L,21,37,0
1989,Div Playoffs,N/A,1/7/90,Rams,Away,Giants,W,19,13,1
1989,Div Playoffs,N/A,1/7/90,Giants,Home,Rams,L,13,19,1
1989,Div Playoffs,N/A,1/7/90,Broncos,Home,Steelers,W,24,23,0
1989,Div Playoffs,N/A,1/7/90,Steelers,Away,Broncos,L,23,24,0
1989,Div Playoffs,N/A,1/6/90,49ers,Home,Vikings,W,41,13,0
1989,Div Playoffs,N/A,1/6/90,Vikings,Away,49ers,L,13,41,0
1989,Div Playoffs,N/A,1/6/90,Browns,Home,Bills,W,34,30,0
1989,Div Playoffs,N/A,1/6/90,Bills,Away,Browns,L,30,34,0
1989,Wild Card,N/A,12/31/89,Steelers,Away,Titans,W,26,23,1
1989,Wild Card,N/A,12/31/89,Titans,Home,Steelers,L,23,26,1
1989,Wild Card,N/A,12/31/89,Rams,Away,Eagles,W,21,7,0
1989,Wild Card,N/A,12/31/89,Eagles,Home,Rams,L,7,21,0
1989,Regular Season,16,12/25/89,Vikings,Home,Bengals,W,29,21,0
1989,Regular Season,16,12/25/89,Bengals,Away,Vikings,L,21,29,0
1989,Regular Season,16,12/24/89,Steelers,Away,Buccaneers,W,31,22,0
1989,Regular Season,16,12/24/89,Buccaneers,Home,Steelers,L,22,31,0
1989,Regular Season,16,12/24/89,49ers,Home,Bears,W,26,0,0
1989,Regular Season,16,12/24/89,Bears,Away,49ers,L,0,26,0
1989,Regular Season,16,12/24/89,Chargers,Home,Broncos,W,19,16,0
1989,Regular Season,16,12/24/89,Broncos,Away,Chargers,L,16,19,0
1989,Regular Season,16,12/24/89,Eagles,Home,Cardinals,W,31,14,0
1989,Regular Season,16,12/24/89,Cardinals,Away,Eagles,L,14,31,0
1989,Regular Season,16,12/24/89,Giants,Home,Raiders,W,34,17,0
1989,Regular Season,16,12/24/89,Raiders,Away,Giants,L,17,34,0
1989,Regular Season,16,12/24/89,Saints,Home,Colts,W,41,6,0
1989,Regular Season,16,12/24/89,Colts,Away,Saints,L,6,41,0
1989,Regular Season,16,12/24/89,Rams,Away,Patriots,W,24,20,0
1989,Regular Season,16,12/24/89,Patriots,Home,Rams,L,20,24,0
1989,Regular Season,16,12/24/89,Chiefs,Away,Dolphins,W,27,24,0
1989,Regular Season,16,12/24/89,Dolphins,Home,Chiefs,L,24,27,0
1989,Regular Season,16,12/24/89,Packers,Away,Cowboys,W,20,10,0
1989,Regular Season,16,12/24/89,Cowboys,Home,Packers,L,10,20,0
1989,Regular Season,16,12/24/89,Lions,Away,Falcons,W,31,24,0
1989,Regular Season,16,12/24/89,Falcons,Home,Lions,L,24,31,0
1989,Regular Season,16,12/23/89,Browns,Away,Titans,W,24,20,0
1989,Regular Season,16,12/23/89,Titans,Home,Browns,L,20,24,0
1989,Regular Season,16,12/23/89,Washington,Away,Seahawks,W,29,0,0
1989,Regular Season,16,12/23/89,Seahawks,Home,Washington,L,0,29,0
1989,Regular Season,16,12/23/89,Bills,Away,Jets,W,37,0,0
1989,Regular Season,16,12/23/89,Jets,Home,Bills,L,0,37,0
1989,Regular Season,15,12/18/89,Saints,Home,Eagles,W,30,20,0
1989,Regular Season,15,12/18/89,Eagles,Away,Saints,L,20,30,0
1989,Regular Season,15,12/17/89,Rams,Home,Jets,W,38,14,0
1989,Regular Season,15,12/17/89,Jets,Away,Rams,L,14,38,0
1989,Regular Season,15,12/17/89,Seahawks,Home,Raiders,W,23,17,0
1989,Regular Season,15,12/17/89,Raiders,Away,Seahawks,L,17,23,0
1989,Regular Season,15,12/17/89,49ers,Home,Bills,W,21,10,0
1989,Regular Season,15,12/17/89,Bills,Away,49ers,L,10,21,0
1989,Regular Season,15,12/17/89,Steelers,Home,Patriots,W,28,10,0
1989,Regular Season,15,12/17/89,Patriots,Away,Steelers,L,10,28,0
